path,transcript ID,category,city,ID
terminaloutput/llama2/Alsace/middle/output2_ALS01_transcript.json,output2_ALS01_transcript,middle,Alsace,ALS01
terminaloutput/llama2/Alsace/middle/output2_ALS02_transcript.json,output2_ALS02_transcript,middle,Alsace,ALS02
terminaloutput/llama2/Alsace/middle/output2_ALS03_transcript.json,output2_ALS03_transcript,middle,Alsace,ALS03
terminaloutput/llama2/Alsace/middle/output2_ALS04_transcript.json,output2_ALS04_transcript,middle,Alsace,ALS04
terminaloutput/llama2/Alsace/middle/output2_ALS05_transcript.json,output2_ALS05_transcript,middle,Alsace,ALS05
terminaloutput/llama2/Alsace/middle/output2_ALS06_transcript.json,output2_ALS06_transcript,middle,Alsace,ALS06
terminaloutput/llama2/Alsace/middle/output2_ALS07_transcript.json,output2_ALS07_transcript,middle,Alsace,ALS07
terminaloutput/llama2/Alsace/middle/output2_ALS08_transcript.json,output2_ALS08_transcript,middle,Alsace,ALS08
terminaloutput/llama2/Alsace/middle/output2_ALS09_transcript.json,output2_ALS09_transcript,middle,Alsace,ALS09
terminaloutput/llama2/Alsace/middle/output2_ALS10_transcript.json,output2_ALS10_transcript,middle,Alsace,ALS10
terminaloutput/llama2/Alsace/middle/output2_ALS11_transcript.json,output2_ALS11_transcript,middle,Alsace,ALS11
terminaloutput/llama2/UPSaclay/middle/output2_AurelienBIGO_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_AurelienBIGO_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS01
terminaloutput/llama2/UPSaclay/middle/output2_BesnikSADRIJI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_BesnikSADRIJI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS02
terminaloutput/llama2/UPSaclay/middle/output2_DamienMAVALEIXMARCHESSOUX_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_DamienMAVALEIXMARCHESSOUX_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS03
terminaloutput/llama2/UPSaclay/middle/output2_EliesGHERBI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_EliesGHERBI_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS04
terminaloutput/llama2/UPSaclay/middle/output2_GwenaëlleJEZEQUEL_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_GwenaëlleJEZEQUEL_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS05
terminaloutput/llama2/UPSaclay/middle/output2_HanaILLICHOVÁ_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_HanaILLICHOVÁ_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS06
terminaloutput/llama2/UPSaclay/middle/output2_IvanPALAIA__FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_IvanPALAIA__FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS07
terminaloutput/llama2/UPSaclay/middle/output2_JuliePALCZAK_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_JuliePALCZAK_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS08
terminaloutput/llama2/UPSaclay/middle/output2_KhaoulaBENMESSAOUD_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_KhaoulaBENMESSAOUD_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS09
terminaloutput/llama2/UPSaclay/middle/output2_ManonMARCHAND_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_ManonMARCHAND_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS10
terminaloutput/llama2/UPSaclay/middle/output2_MarieCHOLLATNAMY_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_MarieCHOLLATNAMY_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS11
terminaloutput/llama2/UPSaclay/middle/output2_PaulineAGOU_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_PaulineAGOU_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS12
terminaloutput/llama2/UPSaclay/middle/output2_PierreWalch_FinaleduconcoursMathèseen180secondesdel'UniversitéParis-Saclay_transcript.json,output2_PierreWalch_FinaleduconcoursMathèseen180secondesdel'UniversitéParis-Saclay_transcript,middle,UPSaclay,UPS13
terminaloutput/llama2/UPSaclay/middle/output2_RaphaelleTAUB_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript.json,output2_RaphaelleTAUB_FinaleduconcoursMathèseen180secondesdel'UPSaclay_transcript,middle,UPSaclay,UPS14
terminaloutput/llama2/UPSaclay/middle/output2_TracyDAGHER_FinaleduconcoursMathèseen180secondesdel'UniversitéParis-Saclay_transcript.json,output2_TracyDAGHER_FinaleduconcoursMathèseen180secondesdel'UniversitéParis-Saclay_transcript,middle,UPSaclay,UPS15
terminaloutput/llama2/Lorraine/middle/output2_MT180_AuroreFourcot_transcript.json,output2_MT180_AuroreFourcot_transcript,middle,Lorraine,LOR01
terminaloutput/llama2/Lorraine/middle/output2_MT180_DavidBekaert-1erPrixduJury_transcript.json,output2_MT180_DavidBekaert-1erPrixduJury_transcript,middle,Lorraine,LOR02
terminaloutput/llama2/Lorraine/middle/output2_MT180_ElodieCortelazzo-Polisini-2èmePrixduJury_transcript.json,output2_MT180_ElodieCortelazzo-Polisini-2èmePrixduJury_transcript,middle,Lorraine,LOR03
terminaloutput/llama2/Lorraine/middle/output2_MT180_FrançoisLeCor-3èmePrixduJury_transcript.json,output2_MT180_FrançoisLeCor-3èmePrixduJury_transcript,middle,Lorraine,LOR04
terminaloutput/llama2/Lorraine/middle/output2_MT180_ItsakaRakotonirina_transcript.json,output2_MT180_ItsakaRakotonirina_transcript,middle,Lorraine,LOR05
terminaloutput/llama2/Lorraine/middle/output2_MT180_LauraDéléant_transcript.json,output2_MT180_LauraDéléant_transcript,middle,Lorraine,LOR06
terminaloutput/llama2/Lorraine/middle/output2_MT180_LisaJeanson_transcript.json,output2_MT180_LisaJeanson_transcript,middle,Lorraine,LOR07
terminaloutput/llama2/Lorraine/middle/output2_MT180_LiseMaciejewski_transcript.json,output2_MT180_LiseMaciejewski_transcript,middle,Lorraine,LOR08
terminaloutput/llama2/Lorraine/middle/output2_MT180_RomaneTisserand_transcript.json,output2_MT180_RomaneTisserand_transcript,middle,Lorraine,LOR09
terminaloutput/llama2/Lorraine/middle/output2_MT180_TimothéeAudinot_transcript.json,output2_MT180_TimothéeAudinot_transcript,middle,Lorraine,LOR10
terminaloutput/llama2/LaRéunion/middle/output2_AnnabelCeleste-UniversitédeLaRéunion-2èmeprixdujury-MT1802019_transcript.json,output2_AnnabelCeleste-UniversitédeLaRéunion-2èmeprixdujury-MT1802019_transcript,middle,LaRéunion,LRE01
terminaloutput/llama2/LaRéunion/middle/output2_CamillePaquez-UniversitédeLaRéunion-MT1802019_transcript.json,output2_CamillePaquez-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE02
terminaloutput/llama2/LaRéunion/middle/output2_DanielPoultney-UniversitédeLaRéunion-MT1802019_transcript.json,output2_DanielPoultney-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE03
terminaloutput/llama2/LaRéunion/middle/output2_EmelineDeBoisvilliers-UniversitédeLaRéunion-MT1802019_transcript.json,output2_EmelineDeBoisvilliers-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE04
terminaloutput/llama2/LaRéunion/middle/output2_EveEtienne-UniversitédeLaRéunion-MT1802019_transcript.json,output2_EveEtienne-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE05
terminaloutput/llama2/LaRéunion/middle/output2_HélèneCaillet-UniversitédeLaRéunion-MT1802019_transcript.json,output2_HélèneCaillet-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE06
terminaloutput/llama2/LaRéunion/middle/output2_JosselinLeGalLaSalle-UniversitédeLaRéunion-MT1802019_transcript.json,output2_JosselinLeGalLaSalle-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE07
terminaloutput/llama2/LaRéunion/middle/output2_LudovicFontaine-UniversitédeLaRéunion-MT1802019_transcript.json,output2_LudovicFontaine-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE08
terminaloutput/llama2/LaRéunion/middle/output2_MaïtéBernhard-UniversitédeLaRéunion-MT1802019_transcript.json,output2_MaïtéBernhard-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE09
terminaloutput/llama2/LaRéunion/middle/output2_MaximinBonnet-UniversitédeLaRéunion-1erprixdujuryetprixdupublic-MT1802019_transcript.json,output2_MaximinBonnet-UniversitédeLaRéunion-1erprixdujuryetprixdupublic-MT1802019_transcript,middle,LaRéunion,LRE10
terminaloutput/llama2/LaRéunion/middle/output2_MichaëlRakotobe-UniversitédeLaRéunion-MT1802019_transcript.json,output2_MichaëlRakotobe-UniversitédeLaRéunion-MT1802019_transcript,middle,LaRéunion,LRE11
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-AudeCAIZERGUES_transcript.json,output2_MT180sOccitanie-Méditerranée2019-AudeCAIZERGUES_transcript,middle,OccitanieMéditerranée,OCM01
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-ChristinaORIESCHNIG_transcript.json,output2_MT180sOccitanie-Méditerranée2019-ChristinaORIESCHNIG_transcript,middle,OccitanieMéditerranée,OCM02
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-ColineLERICHE_transcript.json,output2_MT180sOccitanie-Méditerranée2019-ColineLERICHE_transcript,middle,OccitanieMéditerranée,OCM03
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-GuillaumeBELTHIER_transcript.json,output2_MT180sOccitanie-Méditerranée2019-GuillaumeBELTHIER_transcript,middle,OccitanieMéditerranée,OCM04
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-LolitaGRAZIOSI_transcript.json,output2_MT180sOccitanie-Méditerranée2019-LolitaGRAZIOSI_transcript,middle,OccitanieMéditerranée,OCM05
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-LucieLECALLONNEC_transcript.json,output2_MT180sOccitanie-Méditerranée2019-LucieLECALLONNEC_transcript,middle,OccitanieMéditerranée,OCM06
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-LucilePellan-3èmeprixdujury_transcript.json,output2_MT180sOccitanie-Méditerranée2019-LucilePellan-3èmeprixdujury_transcript,middle,OccitanieMéditerranée,OCM07
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-MamadouAlimouDIALLO_transcript.json,output2_MT180sOccitanie-Méditerranée2019-MamadouAlimouDIALLO_transcript,middle,OccitanieMéditerranée,OCM08
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-MathiasFRONTINI_transcript.json,output2_MT180sOccitanie-Méditerranée2019-MathiasFRONTINI_transcript,middle,OccitanieMéditerranée,OCM09
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-MiriamBRANDT_transcript.json,output2_MT180sOccitanie-Méditerranée2019-MiriamBRANDT_transcript,middle,OccitanieMéditerranée,OCM10
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-OlivierCANOVI_transcript.json,output2_MT180sOccitanie-Méditerranée2019-OlivierCANOVI_transcript,middle,OccitanieMéditerranée,OCM11
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-QuentinCHANCE_transcript.json,output2_MT180sOccitanie-Méditerranée2019-QuentinCHANCE_transcript,middle,OccitanieMéditerranée,OCM12
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-RAJKOWSKIROIRAND_transcript.json,output2_MT180sOccitanie-Méditerranée2019-RAJKOWSKIROIRAND_transcript,middle,OccitanieMéditerranée,OCM13
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-RedwaneELBAHAR_transcript.json,output2_MT180sOccitanie-Méditerranée2019-RedwaneELBAHAR_transcript,middle,OccitanieMéditerranée,OCM14
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-SimonCASSEGRAIN_transcript.json,output2_MT180sOccitanie-Méditerranée2019-SimonCASSEGRAIN_transcript,middle,OccitanieMéditerranée,OCM15
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-ThibautL'HONORE_transcript.json,output2_MT180sOccitanie-Méditerranée2019-ThibautL'HONORE_transcript,middle,OccitanieMéditerranée,OCM16
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-ValentinChaput-2èmeprixdujury_transcript.json,output2_MT180sOccitanie-Méditerranée2019-ValentinChaput-2èmeprixdujury_transcript,middle,OccitanieMéditerranée,OCM17
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-YannickCOGNE_transcript.json,output2_MT180sOccitanie-Méditerranée2019-YannickCOGNE_transcript,middle,OccitanieMéditerranée,OCM18
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-YassinTachikart1erprixdujuryetprixdupublic-_transcript.json,output2_MT180sOccitanie-Méditerranée2019-YassinTachikart1erprixdujuryetprixdupublic-_transcript,middle,OccitanieMéditerranée,OCM19
terminaloutput/llama2/OccitanieMéditerranée/middle/output2_MT180sOccitanie-Méditerranée2019-ZARATEVILET_transcript.json,output2_MT180sOccitanie-Méditerranée2019-ZARATEVILET_transcript,middle,OccitanieMéditerranée,OCM20
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-ADRIENBROQUET_transcript.json,output2_MT180-UCA-ADRIENBROQUET_transcript,middle,UniversitéCoted'Azur,UCA01
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-ALICEBASSET_transcript.json,output2_MT180-UCA-ALICEBASSET_transcript,middle,UniversitéCoted'Azur,UCA02
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-CLARISSEGOUDET_transcript.json,output2_MT180-UCA-CLARISSEGOUDET_transcript,middle,UniversitéCoted'Azur,UCA03
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-ELISABETHRIERA_transcript.json,output2_MT180-UCA-ELISABETHRIERA_transcript,middle,UniversitéCoted'Azur,UCA04
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-EMILIEMAUREL_transcript.json,output2_MT180-UCA-EMILIEMAUREL_transcript,middle,UniversitéCoted'Azur,UCA05
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-Jean-PhilippeDUPUY_transcript.json,output2_MT180-UCA-Jean-PhilippeDUPUY_transcript,middle,UniversitéCoted'Azur,UCA06
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-MelpomeniDIMOPOULOU-PremierPrix_transcript.json,output2_MT180-UCA-MelpomeniDIMOPOULOU-PremierPrix_transcript,middle,UniversitéCoted'Azur,UCA07
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-MICKAELCOILLOT_transcript.json,output2_MT180-UCA-MICKAELCOILLOT_transcript,middle,UniversitéCoted'Azur,UCA08
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-MOUHAMADOUTHIOUNE_transcript.json,output2_MT180-UCA-MOUHAMADOUTHIOUNE_transcript,middle,UniversitéCoted'Azur,UCA09
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-REDHAAGGOUN_transcript.json,output2_MT180-UCA-REDHAAGGOUN_transcript,middle,UniversitéCoted'Azur,UCA10
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-SamyDOUIDER-2èmePrixduJury_transcript.json,output2_MT180-UCA-SamyDOUIDER-2èmePrixduJury_transcript,middle,UniversitéCoted'Azur,UCA11
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-SANDRADHIFALLAH_transcript.json,output2_MT180-UCA-SANDRADHIFALLAH_transcript,middle,UniversitéCoted'Azur,UCA12
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-SébastienLEGARF_transcript.json,output2_MT180-UCA-SébastienLEGARF_transcript,middle,UniversitéCoted'Azur,UCA13
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-ThibautEHLINGER-PrixduPublic_transcript.json,output2_MT180-UCA-ThibautEHLINGER-PrixduPublic_transcript,middle,UniversitéCoted'Azur,UCA14
terminaloutput/llama2/UniversitéCoted'Azur/middle/output2_MT180-UCA-VICTORFANARCARA_transcript.json,output2_MT180-UCA-VICTORFANARCARA_transcript,middle,UniversitéCoted'Azur,UCA15
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019AmiraSaoudi1erprix_1080p_transcript.json,output2_9convert.com-FinaleMT1802019AmiraSaoudi1erprix_1080p_transcript,middle,lyon,LYO01
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019BertrandCoulombel_1080p_transcript.json,output2_9convert.com-FinaleMT1802019BertrandCoulombel_1080p_transcript,middle,lyon,LYO02
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019DorianZiegler_1080p_transcript.json,output2_9convert.com-FinaleMT1802019DorianZiegler_1080p_transcript,middle,lyon,LYO03
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019ÉléonoreMathis_1080p_transcript.json,output2_9convert.com-FinaleMT1802019ÉléonoreMathis_1080p_transcript,middle,lyon,LYO04
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019JordanVazquez_1080p_transcript.json,output2_9convert.com-FinaleMT1802019JordanVazquez_1080p_transcript,middle,lyon,LYO05
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019JulieDelclaux_1080p_transcript.json,output2_9convert.com-FinaleMT1802019JulieDelclaux_1080p_transcript,middle,lyon,LYO06
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019LauraChalançon_1080p_transcript.json,output2_9convert.com-FinaleMT1802019LauraChalançon_1080p_transcript,middle,lyon,LYO07
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019LeilaBenMahfoud_1080p_transcript.json,output2_9convert.com-FinaleMT1802019LeilaBenMahfoud_1080p_transcript,middle,lyon,LYO08
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019MartinKillian_1080p_transcript.json,output2_9convert.com-FinaleMT1802019MartinKillian_1080p_transcript,middle,lyon,LYO09
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019NathalieCouturier_1080p_transcript.json,output2_9convert.com-FinaleMT1802019NathalieCouturier_1080p_transcript,middle,lyon,LYO10
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019NoëlleRemoué2eprixetprixdupublic_1080p_transcript.json,output2_9convert.com-FinaleMT1802019NoëlleRemoué2eprixetprixdupublic_1080p_transcript,middle,lyon,LYO11
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019StefanoValdemarin_1080p_transcript.json,output2_9convert.com-FinaleMT1802019StefanoValdemarin_1080p_transcript,middle,lyon,LYO12
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019ThomasMerlette_1080p_transcript.json,output2_9convert.com-FinaleMT1802019ThomasMerlette_1080p_transcript,middle,lyon,LYO13
terminaloutput/llama2/lyon/middle/output2_9convert.com-FinaleMT1802019VirginieBlum_1080p_transcript.json,output2_9convert.com-FinaleMT1802019VirginieBlum_1080p_transcript,middle,lyon,LYO14
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AbdoKHOURY_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AbdoKHOURY_transcript,middle,BourgogneFrancheComté,BFC01
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AlexandreFLAGE_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AlexandreFLAGE_transcript,middle,BourgogneFrancheComté,BFC02
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AlienorPerrodin_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.AlienorPerrodin_transcript,middle,BourgogneFrancheComté,BFC03
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.CamilleJeannot_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.CamilleJeannot_transcript,middle,BourgogneFrancheComté,BFC04
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.ChahiAbderrazak_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.ChahiAbderrazak_transcript,middle,BourgogneFrancheComté,BFC05
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.DelphineVennat_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.DelphineVennat_transcript,middle,BourgogneFrancheComté,BFC06
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.FranckChaput_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.FranckChaput_transcript,middle,BourgogneFrancheComté,BFC07
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.NabilOmri_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.NabilOmri_transcript,middle,BourgogneFrancheComté,BFC08
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.ThibaultGuegan_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.ThibaultGuegan_transcript,middle,BourgogneFrancheComté,BFC09
terminaloutput/llama2/BourgogneFrancheComté/middle/output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.WinckelNastasya_transcript.json,output2_UBFC-Mathèseen180secondes.(MT180)Bourgogne-Franche-Comté2019.WinckelNastasya_transcript,middle,BourgogneFrancheComté,BFC10
terminaloutput/llama2/Antilles-Gagnants/middle/output2_Mathèseen180secondes_Prixdujury_ValentinTOP_transcript.json,output2_Mathèseen180secondes_Prixdujury_ValentinTOP_transcript,middle,Antilles-Gagnants,ANT01
terminaloutput/llama2/Antilles-Gagnants/middle/output2_Mathèseen180secondes_Prixdupublic_SyndiaSADIKALAY_transcript.json,output2_Mathèseen180secondes_Prixdupublic_SyndiaSADIKALAY_transcript,middle,Antilles-Gagnants,ANT02
terminaloutput/llama2/UniversitéParisSeine-Gagnants/middle/output2_MT1802019_Anne-SophieVaillardprixdupublicfinalisteUniversitéParisSeine_transcript.json,output2_MT1802019_Anne-SophieVaillardprixdupublicfinalisteUniversitéParisSeine_transcript,middle,UniversitéParisSeine-Gagnants,SEN01
terminaloutput/llama2/UniversitéParisSeine-Gagnants/middle/output2_MT1802019_ArthurAngermullerprixdujuryfinalisteUniversitéParisSeine_transcript.json,output2_MT1802019_ArthurAngermullerprixdujuryfinalisteUniversitéParisSeine_transcript,middle,UniversitéParisSeine-Gagnants,SEN02
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU01_transcript.json,output2_SOU01_transcript,middle,SorbonneUniversité,SOU01
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU02_transcript.json,output2_SOU02_transcript,middle,SorbonneUniversité,SOU02
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU03_transcript.json,output2_SOU03_transcript,middle,SorbonneUniversité,SOU03
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU04_transcript.json,output2_SOU04_transcript,middle,SorbonneUniversité,SOU04
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU05_transcript.json,output2_SOU05_transcript,middle,SorbonneUniversité,SOU05
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU06_transcript.json,output2_SOU06_transcript,middle,SorbonneUniversité,SOU06
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU07_transcript.json,output2_SOU07_transcript,middle,SorbonneUniversité,SOU07
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU08_transcript.json,output2_SOU08_transcript,middle,SorbonneUniversité,SOU08
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU09_transcript.json,output2_SOU09_transcript,middle,SorbonneUniversité,SOU09
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU10_transcript.json,output2_SOU10_transcript,middle,SorbonneUniversité,SOU10
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU11_transcript.json,output2_SOU11_transcript,middle,SorbonneUniversité,SOU11
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU12_transcript.json,output2_SOU12_transcript,middle,SorbonneUniversité,SOU12
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU13_transcript.json,output2_SOU13_transcript,middle,SorbonneUniversité,SOU13
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU14_transcript.json,output2_SOU14_transcript,middle,SorbonneUniversité,SOU14
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU15_transcript.json,output2_SOU15_transcript,middle,SorbonneUniversité,SOU15
terminaloutput/llama2/SorbonneUniversité/middle/output2_SOU16_transcript.json,output2_SOU16_transcript,middle,SorbonneUniversité,SOU16
terminaloutput/llama2/Clermont-Ferrand/middle/output2_Mathèseen180secondes(2019)-AdrianCOUVENT_transcript.json,output2_Mathèseen180secondes(2019)-AdrianCOUVENT_transcript,middle,Clermont-Ferrand,CFE01
terminaloutput/llama2/Clermont-Ferrand/middle/output2_Mathèseen180secondes(2019)-AmélieTribot(prixdupublic)_transcript.json,output2_Mathèseen180secondes(2019)-AmélieTribot(prixdupublic)_transcript,middle,Clermont-Ferrand,CFE02
terminaloutput/llama2/Clermont-Ferrand/middle/output2_Mathèseen180secondes(2019)-AuroreBERAL_transcript.json,output2_Mathèseen180secondes(2019)-AuroreBERAL_transcript,middle,Clermont-Ferrand,CFE03
terminaloutput/llama2/Clermont-Ferrand/middle/output2_Mathèseen180secondes(2019)-BarbaraGONCALVES_transcript.json,output2_Mathèseen180secondes(2019)-BarbaraGONCALVES_transcript,middle,Clermont-Ferrand,CFE04
